created_time,id,like_count,message,class
2016-03-14T02:27:05+0000,509590282563159_1771133436455843,3,"betapa susahnya dan sulitnya aku / kami mendapatkan kredit usaha rakyat untuk berdagang dari bank negara, katanya non bank, mudah, cepat, dan murah dengan bunga 9%, tapi kok susah dan sulit harus ada jaminan bpkb motor/mobil, surat rumah, surat tanah, npwp, dan tetek bengek lainnya, padahal kami tak punya motor/mobil, tak punya rumah, tak punya tanah, tak punya npwp, kami kehabisan modal untuk usaha/dagang/berniaga, padahal uang yang akan kami pinjam hanya 1 juta - 25 juta bukan ratusan juta, kebijakan dari pihak pemerintah jokowi tidak mempersulit tapi dari pihak bank negara sendiri yang mempersulit, sungguh sangat biadab bangsat pukima anjing babi drakula banget tuh bank negara, mereka membunuh rezeki dan jalan hidup orang untuk keluar dari kemiskinan dan kebodohan, kalo orang yang pinjam modal usaha dari program kredit usaha rakyat itu dengan jaminan berarti orang itu tidak miskin/ mampu, tapi aku/kami yang miskin yang tidak punya jaminan tidak boleh tidak berhak mendapatkan kur tersebut, dimana aku/kami mendapatkan keadilan dari negara, sedangkan aku/kami tidak mendapatkan kartu perlindungan sosial, kartu indonesia sehat, kartu indonesia sejahtera dari negara, aku/kami sudah mengajukan permohonan ini kemensos tapi tidak ditanggapi tidak ditindak lanjuti, sedangkan orang tua yang janda/duda yang punya rumah yang punya tanah yang punya anak pada kerja semua dan berkeluarga - mereka dapat kps kis kiss dari negara, tapi aku hidup sebatang kara, hidup ngontrak, belum bekerja, dagang kue keliling dengan hasilnya sedikit, tapi aku tidak mendapatkan kps kis kiss dari negara, aku juga sudah mengajukan permohonan bantuan modal usaha untuk berdagang dan permohonan untuk mendapatkan pekerjaan sewaktu jokowi masih jadi gubernur DKI tapi tidak ditindaklanjuti, kini aku mengajukan kur untuk modal usaha DIPERSULIT dan melamar pekerjaan di kelurahan dan di kecamatan juga DITOLAK dengan berbagai alasan, apakah aku harus jual lubang pepek dulu jadi lonte / cabol / perek seperti wanita yang di kali jodoh yang di doli surabaya, baru negara turun tangan memberikan aku modal usaha dan pekerjaan.....",2
2016-03-14T11:41:35+0000,509590282563159_1710459515862413,3,"semoga kelak bukan hanya maling ikan yg di basmi tapi juga maling duit rakyat ikutan di basmi.saya percaya pada kinerja pak Jokowi dan jajaranya.semoga tidak pandang bulu dlm membasmi sgala bentuk kejahatan yg merugikan rakyat indonesia.bravo Mr.Jokowi !!!",1
2016-03-14T04:39:33+0000,509590282563159_1771179939784526,5,"kiranya Tuhan Yang Maha Kuasa selalu memberikan kesehatan kepada mr.presiden juga wakilnya serta jajaran kabinetnya, dan selalu dalam lindunganNya... demi tercapainya INDONESIA RAYA.....amin",1
2016-03-14T03:18:13+0000,509590282563159_1131197800264563,3,Nama nya pencuri ikan memang harus di berantas krn menyensarakan nelayan kita tapi yg lebih menyeramkan lagi adalah para koruptor yg menyengsarakan bukan hanya nelayan tetapi seluruh rakyat indonesia jadi perlu di berlakukan hukuman mati pada semua koruptor pencuri uang rakyat ini kalau tdk mereka tdk akan pernah jera dan terus menggurita.,1
2016-03-14T11:15:42+0000,509590282563159_920611031369692,3,"ass. pak Presiden  mhn maaf  mengganggu , kemarin saya melaporkan kpd bapak presiden tentang seringnya di provinsi Lampung , di seluruh kabupaten kota mengalami pemadaman dan telah terbit di media harian banyak stetment masyarakat akan menghadap pada pimpinan PLN baik wilayah, cabang dan Ranting di lampung, masyarakat lampung merasa dirugikan tentang pemadaman lampu PLN , mohon kiranya pada Bapak Presiden meninjau dan mengirimkan tim audit, meminta pertanggung jawaban kepala2 PLN di daerah sumatra bagian selatan terutama provinsi Lampung , tinjau ulang anggaran pengadaan alat jenset dll dari anggaran Tahun 2012-2016 , diduga banyak terjadi kebocoran anggaran puluhan dan mungkin ratusan milyar kami masyarakat lampung mendukung dan percaya penuh bahwa bapak Presiden RI Bapak Joko widodo akan cepat tanggap dan Tegas menegakkan supremasi hukum dan memenjarakan koruptor penghisab uang rakyat... semoga cepat terlaksana amin... merdeka pak jokowi.",2
2016-03-14T03:06:18+0000,509590282563159_431992160340367,5,"Lanjutkan pak Presiden rakyat pasti dukung. Pak presiden kalau bisa koruptor2 dihukum mati krna mrka sengsarakan rakyat. Kami di kalimantan kesulitan krna hrga karet hnya 4.000/kg nya. Tlonglak pak kami diperhatikan, krna kami mrsa lebih enak kalau kami jual hasil kebun ke malaysia,hrganya mahal. Sembako lebih murah jalan mulus tpi di perbatasan berkubang lumpur",1
2016-03-14T02:32:51+0000,509590282563159_431986620340921,3,Jgn kapal ini aja yg dimusnahkan.. tp narkoba kok hukuman mati berhenti pak... trus buat yg terbukti korupsi jg harus dihukum mati.. disita harta dan keluarga dimiskinkan serta diumumkan ke media koran dan tV sanksi sosial spy malu keluarganya jgn pake insial2 pak..,1
2016-03-14T07:28:39+0000,509590282563159_1771234649779055,3,"Jayalah Indonesiaku...Tegas,berani & berwibawa di hadapan negara-negara di dunia,kalau di dalam negeri masih ada yang membenci Prsedien RI Jokowi berarti mereka adalah para koruptor,mafia,makelar & pengkhianat bangsa...",1
2016-03-14T02:20:50+0000,509590282563159_431984143674502,4,Bagus pak jokowi..semoga kedepanya lebih tegas lg...supaya nelayan kita makmur dan harga ikan di pasaran kejangkau sama rakyat kecil..biar anak bangsa lebih pintar..untuk meneruskan bangsa ini..,1
2016-03-14T02:56:09+0000,509590282563159_1771143716454815,3,"Saya sangat bangga punya pemimpin sprti beliau,blm ada pemimpin sblmnx sprti Pak Joko Wi,setahu saya dl kpl pencuri ikan dri luar tertangkap petugas mereka bisa baku atur di tengah laut,maju terus Pak Joko Wi dan Ibu Susi",1
2016-03-14T02:28:10+0000,509590282563159_1771134106455776,3,"Nah seperti inilah yg kita harapkan..yaitu tindakan tegas terhadap pencuri ikan asing,.negara kita selama ini di pandang sebelah mata karena hukumnya bisa dibeli..klo tegas separti ini negara lain akan berpikir 1000 kali lipat utk berbuat negatif kpd indonesia.Selamat Pak jokowi atas ketegasannya dalam menindak tegas para  pencurian ikan,Narkotika,dan lain-lain.SALUT. ..Lanjutkan pak presiden.Semoga Negara ini bersih dari Mafia.",1
2016-03-14T03:10:32+0000,509590282563159_1771147406454446,3,"kinerja Pak Jokowi mampu memberikan prbedaan yang mencolok tentang perbedaan pemimpin dengan perilaku kasar dan pemimpin yang tegas,, bapak presiden merupakan cerminan pemimpin yang tegas,, :) semoga disetiap langkah bapak dlm membangun bangsa selalu dilindungi dan dirahmati oleh Allah SWT.. :)",1
2016-03-14T01:42:45+0000,509590282563159_509595475895973,6,Lha klu ini bisa u latihan TNI AL pakai Exoxet / Harpon / rudal apalah....sasarannya kan cukup gede...drpd kadaluwarsa tdk di gunakan.....he.....3x,0
2016-03-14T02:40:46+0000,509590282563159_431987900340793,3,"Lanjutkan Pak Presiden,tegakan kedaulatan negara kita,beri pelajaran bagi para maling ikan itu.Biar mereka tau kalau Indonesia tidak bisa di permainkan para mafia.Semoga rakyat tambah makmur dan bapak selalu sehat",1
2016-03-14T01:54:29+0000,509590282563159_509601199228734,3,Alhamdulillah .... saya bangga dg ketegasan pa Jokowi memberantas kejahatan pencurian ikan ini n good job pelaksanaan eksekusi penenggelaman kapal ... semoga kedepannya akan membuat jera n ga berani mencuri ya,1
2016-03-14T02:41:29+0000,509590282563159_1771139096455277,3,"Ini adalah bukti pemerintah tdk main2 terhadap pencurian ikan di perairan indonesia Dan bukan hanya itu saja  pemerintah tidak tenang pilih kapal , mau yg terbuat dari kayu (kapal kecil)maupun kapal baja(kapal besar).",1
2016-03-14T02:43:04+0000,509590282563159_1131168853600791,2,Selamat tugas buat bp presiden dan kabinetnya...semoga sll membuat program2 yg mensejahterakan rakyat dan sukses dlm menjalankan programnya. Semoga sll diberi perlindungan Allah Swt dan mendapatkan Rakhmat dan hidayah sunnah Rasulullah Saw... terakhir selamat mendapat anugerah cucu..semoga menjadi hamba yg beriman dan patuh kpd agama dan ke 2 orang tuanya... Aamiin..,1
2016-03-14T02:23:02+0000,509590282563159_431984573674459,3,Langkah kongkrit menjaga marwah negara. Jika dibiarkan terus menerus akan memjadikan ketidak jerahan perompak harta kekayaan laut kita. Jayalah negeriku dibawah payung agung Bhineka Tunggal Ika. Lanjut bu Susi...,1
2016-03-14T03:44:07+0000,509590282563159_1131210523596624,3,"Pak Presiden, FV Viking ditangkap di Kepulauan Riau...kalo mau dijadikan monumen mestinya di Kepulauan Riau yg juga wilayah aksi pencurian ikan oleh asing terbesar di Indonesia ( Anambas dan Natuna).",1
2016-03-14T02:08:11+0000,509590282563159_509605762561611,3,"Pesan rakyat indonesia mohon di tembak mati juga para koruptor yang mengabisin uang Rakayat demi kepetingan pribadinya. "" pak joko wi harus tambah tegas lagi koruptor tembak mati demi NkRi.ok!""!!.",1
2016-03-14T06:26:41+0000,509590282563159_784363471694539,2,"Ini bukti nyata dari slogan"" kerja,kerja,kerja. Tidak sia sia artinya.Tetapi knp msh bnyak orang2 yg suka usil pekerjaan pemerintahan yg bersih?Apakah mereka keberatan kalau indonesia maju,bersih dari koruptor,dan dipimpin oleh orang2 yg punya misi baik tanpa janji hampa seperti yg sudah sudah?Mari kita sama sama mendukung bukannya memfitnah dan mengkritik yg tak pantas.Ini demi anak dan cucu kita kedepan..",2
2016-03-14T02:47:10+0000,509590282563159_431989310340652,4,"Alhamdulillah indonesia punya presiden kayak pak jokowi,semoga indonesia makin maju dan jaya,jd kita para tki nggak mesti jauh2 berpisah ma keluarga di luar negeri,dan dapat hidup di negara sendiri dgn nyaman",1
2016-03-14T01:47:59+0000,509590282563159_509598799228974,5,"Maju trus pa owi......semoga nelayan indonesia tamba maju...tapi ada satu pa yng blum di sentu para pemberi ijin & oknum"" yng bekingin...para bandid di laut indonesia....itu laut yng di papua uda hancur sama kapal"" trol yng sudah menghancurkan isi laut di papua....semoga semua bisa di berantas.....MERDEKAAAAA....",1
2016-03-14T13:25:57+0000,509590282563159_1131503133567363,2,"Aku anak buruh tani mas , nyatanya katanya zaman suharto apa2 murah tapi rumah pun masih bilik , makan pakai nasi pun kayak e dah wah  , sepeda onthel pun ndak kebeli mas , tapi kata orang sekarang harga katanya serba mahal alhamdulillah rumah dah kayak punya temen2 nya , n walau sepeda motor bensinnya pun tidak pakai subsidi , itu tergantung kitA memanfaat kan hidup kita , aku bukan fanatik pak jokowi , kami sekeluarga nyoblos pak prabowo , tapi tdk membuat kita sakit hati.  Mau pak prabowo atau pak jokowi presiden nya kalau kita malas n sering ngeluh akan tambah susah hidup kita",0
2016-03-14T02:59:23+0000,509590282563159_431991307007119,3,Inilah langkah kongkrit dan ketegasan  serta konsistensi pemimpin yang berani mengambil keputusan kapal FV Viking yang ditangkap TNI AL diperairan kepulauan Riau menunggu detik-detik eksekusi (Peledakan ) maju terus,1
2016-03-14T10:33:43+0000,509590282563159_1771272936441893,2,"Jangan hanya di satu tempat aja,coba di pantau,khusus nya di tanjung balai asahan dan batu bara,bahkan lebih banyak pukan tarik harimau/pukat garandong di bandikan nelayan kecil.kalau di malam hari mungkin indah dan terang suasana di laut di banding kan kota jakarta.yg kaya tambah kaya,yg miskin tambah miskin,memang nasib anak nelayan kecil yg mencari makan di rantau orang.",1
2016-03-14T04:49:07+0000,509590282563159_1771182619784258,2,"hanya dengan membeli 1 pemain dunia sekelas c. ronaldo bisa membeli negri ini... bayangkan uang triyunan dan gaji mliyaran buat Ngangkat menyalonkan DPRI dgn modal sgtu wes menguasai Parlrmen Dan meng gacaukan Negri ini....Negri ini wes djuasai asing yg duduk sbgai Wakil2 rakyat dll hanya boneka asing aja...",0
2016-03-14T05:57:23+0000,509590282563159_1131288926922117,1,"kapal ditenggelamkan, jadilah terumbu karang di dasar laut :) Pak, sy cuma bingung soal narkoba, jika dilihat di berita"" media selalu tertangkap di bea cukai atau bandara kita, tetapi anehnya bisa lolos dari bandara keberangkatan (bandara luar negeri menuju ke negara kita), apakah mereka yang lemah dalam sistem keamanan, atau tidak ada kerjasama pemberantasan narkoba antar negara? sy khawatir mereka (asing) membiarkan narkoba masuk ke negara kita.. :(maaf, sy akui pertanyaan ini OOT (out of topic) dari posting status di atas :)",2
2016-03-14T09:10:42+0000,509590282563159_920570931373702,1,"Pak Jokowi harus memeriksa seluruh pejabat Walikota atau Bupati dan ASN baik di pusat maupun didaerah dimana peristiwa ketangkap oleh BNN seorang Pejabat Bupati karena Penggunaan Narkoba, ini harus dipecat karena sangat memalukan.",1
2016-03-14T01:56:54+0000,509590282563159_509602202561967,2,"Pak! Ngotorin laut tau ga! _ôÖ_ Mending dihibahin ke nelayan berpestasi aja pak dan diawasin pemanfaatannya. Syg bgt, emang kalian ngancur2in gitu keliatan lakik gitu? _ôÖ‰ di mata gue si engga.",1
2016-03-14T04:20:45+0000,509590282563159_1131231543594522,1,"Mantap deh...tapi jangan tebang pilih ya Pak dan Bu menteri jangan lupakan beberapa waktu yg lalu KKP juga dapat tercoreng kinerjanya krn 9 Kapal ilegal Fishing dari Tiongkok yg sudah ditangkap dapat kabur hingga saat ini belum ada kejelasaannya bagaimana akhirnya? terus tingkatkan kinerja dan Profesionalisme baik KKP ato jajaran keamanan kelautan yg lain",2
2016-03-14T04:04:39+0000,509590282563159_1144199352271228,2,"Bagus pak & bnyak jg pencuri2 hasil bumi kita sprti mafia migas, pembakar hutan, konglomerat hitam, politikus2 busuk dll hendaknya ditindak lbh tegas lg pak, because we believe you so far & much brtter than any other leader before, I really apreciated what you have done mr Jokowi...May Alloh give you light always in good & bad time.insya Alloh amin",1
2016-03-14T02:05:28+0000,509590282563159_509605135895007,1,"Assalamualaikum pak jokowi, boleh gak kalau kapal tsb dilelang saja , krn kalau diledakkan kita juha yg menanggung kerugiaanya, maling uang rakyat boleh tuh di kremasi, jangan sebut koruptor dia nyangkanitu sebutan keren, maling uang rakyat........... berapa juta kepala yg jadi korban miskin, ..........",2
2016-03-14T04:10:50+0000,509590282563159_1144202512270912,1,"Dari pada ditengelamkan, kenapa tidak disita lalu diberikan kepada para nelayan kita untuk mereka operasikan, Kan kapal2 asing ini ngak buruk2 juga, klo dipergunakan untuk nelayan kita kan bisa membantu perekonomian para nelayan jga, trus kalo ditengelamkan bukannya akan menjadi berkarat dan akan mencemari perairan, trus kalo ditengelamkan bahan bakarnya sudah diambil blum, klo blm nambah lagi pencemarannya,Tapi kalo sudah diatur dlm UU, kayaknya perlu difkirkan lg uu itu,",2
2016-03-14T02:39:39+0000,509590282563159_431987673674149,3,"mantap n top markotop pak JW..lanjutkan bersama kementria nterkait, jgn takut dg tekanan pihak luar, krn kedaulatan negara hrs dijunjung tinggi..emang sapa mau klu negara dilecehin org..so bravo pak JW",1
2016-03-14T05:32:00+0000,509590282563159_1771195106449676,1,"Pak president, apakan anda baca komen2 kmi ini utk memberi mskkan, pendapat atau kritikan yg membangun dan keluhan2 dr kmi masy.terbawah?? Atau ada org khusus yg membacanya? Kalo tdk ada percuma aja kami baca ll komen.",2
2016-03-14T01:57:02+0000,509590282563159_509602232561964,1,"Kalo uda dapet kapal penangkap ikan berbendera lain,jgn di bawa lg ke pelabuhan kode dan beri aba-abad utk menembak kl gak mau loncat ke laut tembak aja ( hancurkan ),jgn di toleransi biarkan awak kapal dan nahkodanya berenang,jgn di tolong biarmampus.",1
2016-03-14T06:40:06+0000,509590282563159_1131317440252599,1,"Dan sekarang pak jokowi lagi nyiapin langkah buat ngurangin jumlah DPR dan memangkas gajinya...untuk menambah gaji para buruh di indonesia,karena kaum buruh jelas2 bekerja sedangkan DPR kebanyakan cuma ngomong doang...tidur bahkan malah ada yang nonton bokep saat sedang rapat",1
2016-03-15T10:57:45+0000,509590282563159_1686335131628860,1,"jika tuhan mengijinkan saya ingin melihat  negara yang saya cintai ini,, negara indonesia ku ini.. sebalem saya mati..... menjadi negara yang maju ekonominya dan makmur.... dan bangsa kita menjadi bangsa yang mulia dan terhormat ,, dan bangsa kita tidak lagi di bekarja ke luar negri.. dan bangsa kita tidak lagi di perbudak di luar negri dengan gaji yang sangat murah sekali...... walau orang mau bilang apa pun .. walau orang-orang bilang tidak akan mungkin karena kita adalah rakyat kecil.....  kami  tetap akan datang untuk indonesia untuk membantu memajukan ekonomi negara dan memakmurkan negara indonesia kita... .. walau niat kami tulus dan mulai tetap saja ada orang yang berperasangka buruk pada kami...dan .walau kepahitan dan penderitaan sering terjadi pada kami .............. itu pun bukan menjadi halangan bagi kami untuk membantu memajukan ekonomi negara dan memakmurkan negara indonesia kita,,untuk negara kita dan bangsa kita sendiri.. ................islam bukan mengajarkan kita untuk berkuasa atau merebut kekuasaan tapi islam mengajarkan kita membantu degan ketulusan tampa pamrih untuk  negara dan bangsa kita.....",1
2016-03-15T13:59:43+0000,509590282563159_1686392404956466,1,"Alhamdulillaah saya bangga Pak, selamat berkerja terus Pak jgn dengarkan yg berkomentar negatip karena itu cerita lama apapun yg dikerjakan pemimpin pasti dikomentari itulah resiko jadi seorang pemimpin. Pak Jokowi nanti Bapak baru dibilang baik bila sudah tidak menjabat lagi jadi pemimpin karena biasanya kenangan itu lebih indah",1
2016-03-14T10:33:57+0000,509590282563159_1710438702531161,1,"Masih ingat saya, masih segar malah. Saat pertama peneggelaman kapal ilegal fishing yang dicibir hater ""tenggelamin perahu saja bangga."" Nah.., sekarang saya mau tunggu kecerdasan hater berkomentar lagi. #PENASARAN",1
2016-03-14T04:32:25+0000,509590282563159_1771177713118082,1,"Diagendakan Beli kapal selam lg yg canggih minimal 4 buah utk patroli jaga kedalulatan NKRI pak joko,masak negara seluas NKRI cuma punya kapal selam 1 sj model sdh kuno,habislah hasil kekayaan laut kita buat bancakan negara lain...",1
2016-03-14T03:47:07+0000,509590282563159_1144191778938652,1,Doa ku selalu menyertai para pemimpin NKRI yg baik utk masyarakat. Mohon pak jokowi bantu kami agar reklamasi teluk benoa dicabut. Biarkan bali alami tak usah tiru tiru negeri lain yg belum tentu membawa kebaikan bagi kami masyarakat kecil. Terimakasih,1
2016-03-14T02:26:32+0000,509590282563159_1771133066455880,1,"Tegas bukan berarti suka membentak, dan melotot. Atw dari TNI. Tegas adalah tindakan yg efektif. Kita bandingkan mna pemimpin kita yg tindakanya paling efektif mengangkat derajat rakyat Indonesia. Setelah Sukarno tentunya.",1
